Type,Compound ID,Protein ID,Predicted Value,Original Value,Difference,Difference Sq
PREDICTION,CHEMBL370282,P03372,7.72205114364624,6.92,-0.80205114364624,0.643286037024242
PREDICTION,CHEMBL153245,P03372,5.77023935317993,6.1,0.329760646820068,0.10874208419119
PREDICTION,CHEMBL110691,P04150,7.92003488540649,5.76,-2.16003488540649,4.66575070617305
PREDICTION,CHEMBL282575,P04150,6.15181446075439,7.84,1.68818553924561,2.84997041491798
PREDICTION,CHEMBL230675,P04150,7.45419645309448,8.57,1.11580354690552,1.24501755528693
PREDICTION,CHEMBL1644758,P04150,7.38704872131348,7.66,0.272951278686524,0.074502400536608
PREDICTION,CHEMBL245267,P04150,8.03134346008301,8.01,-0.021343460083008,0.000455543288315
PREDICTION,CHEMBL373567,P04150,7.89843034744263,6.62,-1.27843034744263,1.63438415326228
PREDICTION,CHEMBL384444,P04150,7.99731349945068,6.6,-1.39731349945068,1.95248501574712
PREDICTION,CHEMBL3421888,P04150,8.05586433410645,5.82,-2.23586433410644,4.99908932052926
PREDICTION,CHEMBL1092578,P04150,7.21236705780029,7.51,0.297632942199707,0.088585368282454
PREDICTION,CHEMBL1682431,P04150,7.7018780708313,7.02,-0.681878070831299,0.464957703480614
PREDICTION,CHEMBL3093458,P04150,7.0041618347168,8.05,1.0458381652832,1.09377746796294
PREDICTION,CHEMBL2426109,P04150,6.95879364013672,5.7,-1.25879364013672,1.58456142844865
PREDICTION,CHEMBL3937406,P04150,7.35686922073364,5.87,-1.48686922073364,2.21078007956507
PREDICTION,CHEMBL242675,P04150,6.56075096130371,6.21,-0.350750961303711,0.123026236855477
PREDICTION,CHEMBL429627,P04150,6.46199083328247,7.82,1.35800916671753,1.84418889688884
PREDICTION,CHEMBL2181925,P04150,7.33749389648438,7.55,0.212506103515625,0.045158844031394
PREDICTION,CHEMBL196347,P04150,6.70139646530151,6.3,-0.401396465301514,0.161119122356549
PREDICTION,CHEMBL1084716,P04150,7.88756561279297,4.46,-3.42756561279297,11.7482060300008
PREDICTION,CHEMBL185264,P04150,8.78905296325684,6.69,-2.09905296325684,4.4060233425573
PREDICTION,CHEMBL211266,P04150,7.76194143295288,7.68,-0.081941432952881,0.006714398434372
PREDICTION,CHEMBL8055,P04150,7.75111770629883,6.11,-1.64111770629883,2.69326732592753
PREDICTION,CHEMBL2426139,P04150,6.2285418510437,6.47,0.241458148956299,0.058302037697402
PREDICTION,CHEMBL359515,P04150,7.64251375198364,7.92,0.277486248016357,0.076998617838195
PREDICTION,CHEMBL227440,P04150,5.77096271514893,8.19,2.41903728485107,5.85174138549966
PREDICTION,CHEMBL219015,P04150,7.02356910705566,8.7,1.67643089294434,2.81042053881814
PREDICTION,CHEMBL467888,P04150,6.36407327651978,7.6,1.23592672348022,1.52751486581256
PREDICTION,CHEMBL1479,P04150,6.56410980224609,7.82,1.25589019775391,1.57726018881435
PREDICTION,CHEMBL51933,P04150,5.67012691497803,6.6,0.929873085021972,0.86466395424828
PREDICTION,CHEMBL3093452,P04150,7.71226215362549,5.73,-1.98226215362549,3.92936324569596
PREDICTION,CHEMBL1911654,P04150,7.71274185180664,5.98,-1.73274185180664,3.0023943250023
PREDICTION,CHEMBL3261167,P04150,6.49913644790649,6.43,-0.069136447906495,0.004779848429127
PREDICTION,CHEMBL392309,P04150,6.3704195022583,5.24,-1.1304195022583,1.2778482510859
PREDICTION,CHEMBL310365,P04150,7.6831841468811,7.63,-0.053184146881104,0.002828553479471
PREDICTION,CHEMBL3315050,P04150,7.21397495269775,8.82,1.60602504730225,2.57931645256218
PREDICTION,CHEMBL1911270,P04150,6.74194765090942,7.41,0.668052349090576,0.446293941125437
PREDICTION,CHEMBL273143,P04150,8.01612663269043,7.35,-0.66612663269043,0.443724690779491
PREDICTION,CHEMBL1911648,P04150,6.55226850509644,7.19,0.637731494903565,0.406701459591936
PREDICTION,CHEMBL1682420,P04150,7.9711389541626,8.14,0.168861045837403,0.028514052801302
PREDICTION,CHEMBL181729,P04150,7.79943513870239,6.81,-0.989435138702392,0.978981893699022
PREDICTION,CHEMBL4169100,P04150,7.56404685974121,7.86,0.295953140258789,0.087588261229039
PREDICTION,CHEMBL138098,P04150,7.78095626831055,5.24,-2.54095626831055,6.45645875746666
PREDICTION,CHEMBL220023,P04150,6.69267892837524,8.67,1.97732107162476,3.90979862029127
PREDICTION,CHEMBL8209,P04150,7.72855520248413,7.9,0.17144479751587,0.029393318595258
PREDICTION,CHEMBL3315052,P04150,8.32547378540039,6.57,-1.75547378540039,3.08168821122798
PREDICTION,CHEMBL222127,P04150,7.34725046157837,7.42,0.072749538421631,0.00529249534056
PREDICTION,CHEMBL381387,P04150,6.12521076202393,7.85,1.72478923797607,2.97489791543809
PREDICTION,CHEMBL1254079,P04150,7.72353267669678,8.59,0.866467323303223,0.750765622352251
PREDICTION,CHEMBL388462,P04150,5.79057216644287,6.9,1.10942783355713,1.23083011787127
PREDICTION,CHEMBL271853,P04150,7.42124176025391,6.95,-0.471241760253906,0.2220687966072
PREDICTION,CHEMBL2426150,P04150,6.93104457855225,6.19,-0.741044578552246,0.549147067401675
PREDICTION,CHEMBL2087291,P04150,6.35666465759277,7.52,1.16333534240723,1.35334911889374
PREDICTION,CHEMBL2314754,P04150,5.85203361511231,7.68,1.8279663848877,3.34146110427939
PREDICTION,CHEMBL1684342,P04150,7.8319411277771,8.92,1.0880588722229,1.18387210942297
PREDICTION,CHEMBL4095217,P04150,7.91087245941162,7.7,-0.210872459411621,0.044467194138306
PREDICTION,CHEMBL1684355,P04150,7.74960613250732,8.62,0.870393867492675,0.757585484568856
PREDICTION,CHEMBL3093443,P04150,7.28184604644775,6.58,-0.701846046447754,0.492587872914343
PREDICTION,CHEMBL3964460,P04150,8.08747673034668,7.42,-0.66747673034668,0.445525185554294
PREDICTION,CHEMBL4077898,P04150,8.32644844055176,5.08,-3.24644844055176,10.5394274771609
PREDICTION,CHEMBL255570,P04150,7.16389131546021,6.7,-0.463891315460205,0.215195152559399
PREDICTION,CHEMBL2022861,P04150,7.61888790130615,6.71,-0.908887901306152,0.826077217140702
PREDICTION,CHEMBL3647445,P04150,8.12466716766357,7.46,-0.664667167663574,0.441782443769918
PREDICTION,CHEMBL1501,P04150,7.57507133483887,7.7,0.124928665161133,0.015607171378943
PREDICTION,CHEMBL1094797,P04150,6.29503631591797,8.8,2.50496368408203,6.27484305856983
PREDICTION,CHEMBL3666819,P04150,8.90141868591309,8.46,-0.441418685913085,0.194850456273235
PREDICTION,CHEMBL8131,P04150,7.72727298736572,7.94,0.212727012634278,0.045252781904304
PREDICTION,CHEMBL489788,P04150,6.04222297668457,6.68,0.637777023315429,0.40675953146909
PREDICTION,CHEMBL3358935,P04150,7.73106861114502,4.5,-3.23106861114502,10.4398043699266
PREDICTION,CHEMBL1254995,P04150,7.14825534820557,7.75,0.601744651794434,0.362096625963204
PREDICTION,CHEMBL364511,P04150,8.08483123779297,8.3,0.215168762207032,0.046297596229706
PREDICTION,CHEMBL1095542,P04150,5.73550462722778,6.71,0.974495372772217,0.949641231554462
PREDICTION,CHEMBL1253987,P04150,7.52683639526367,7.96,0.433163604736328,0.18763070846817
PREDICTION,CHEMBL420742,P04150,5.38983535766602,7.76,2.37016464233398,5.61768043177018
PREDICTION,CHEMBL2024025,P04150,7.56923294067383,6.2,-1.36923294067383,1.8747988458263
PREDICTION,CHEMBL717,P04150,8.03593063354492,6.43,-1.60593063354492,2.579013199758
PREDICTION,CHEMBL3264932,P04150,6.40713834762573,7.1,0.692861652374267,0.4800572693308
PREDICTION,CHEMBL1940689,P04150,7.66089010238647,10.4,2.73910989761353,7.50272303120438
PREDICTION,CHEMBL541908,P04150,7.04041051864624,6.67,-0.37041051864624,0.137203952323777
PREDICTION,CHEMBL306689,P04150,7.43604516983032,7.5,0.063954830169678,0.004090220302032
PREDICTION,CHEMBL228932,P04150,6.20539712905884,6.33,0.124602870941162,0.01552587544678
PREDICTION,CHEMBL4066614,P04150,8.54700469970703,8.15,-0.397004699707031,0.15761273158947
PREDICTION,CHEMBL247235,P04150,6.54640245437622,7.48,0.93359754562378,0.871604377194745
PREDICTION,CHEMBL2426659,P04150,6.97260665893555,7,0.027393341064453,0.000750395134673
PREDICTION,CHEMBL266488,P04150,7.64717578887939,7.82,0.172824211120606,0.02986820794946
PREDICTION,CHEMBL238044,P04150,6.48157358169556,6.67,0.188426418304443,0.035504515115041
PREDICTION,CHEMBL403921,P04150,8.34424781799316,5.29,-3.05424781799316,9.328429733716
PREDICTION,CHEMBL550082,P04150,8.21389484405518,8.12,-0.093894844055177,0.008816241740146
PREDICTION,CHEMBL434183,P04150,7.51972627639771,7.88,0.360273723602295,0.129797155918263
PREDICTION,CHEMBL2204049,P04150,7.15939474105835,8.1,0.94060525894165,0.884738253148688
PREDICTION,CHEMBL3706939,P04150,8.15617752075195,8.28,0.123822479248046,0.015332006367133
PREDICTION,CHEMBL1257454,P04150,7.85968732833862,7.03,-0.829687328338623,0.688381062805682
PREDICTION,CHEMBL303094,P04150,6.4818639755249,7.9,1.4181360244751,2.01110978391404
PREDICTION,CHEMBL4098197,P04150,8.26985359191895,6.56,-1.70985359191894,2.92359930579812
PREDICTION,CHEMBL2107797,P04150,7.94728326797485,6.95,-0.997283267974853,0.994573916582603
PREDICTION,CHEMBL1672545,P04150,6.21949243545532,5.85,-0.369492435455323,0.136524659858706
PREDICTION,CHEMBL8026,P04150,6.51840925216675,5.33,-1.18840925216675,1.41231655063553
PREDICTION,CHEMBL563916,P04150,8.49256038665772,6.05,-2.44256038665771,5.96610124246949
PREDICTION,CHEMBL576472,P04150,7.345055103302,7.68,0.334944896697998,0.112188083824032
PREDICTION,CHEMBL3578284,P04150,5.65765905380249,6.19,0.53234094619751,0.28338688299846
PREDICTION,CHEMBL470152,P04150,7.82815504074097,7.63,-0.198155040740967,0.039265420171054
PREDICTION,CHEMBL94749,P04150,7.52204322814941,5.42,-2.10204322814941,4.41858573300881
PREDICTION,CHEMBL3315064,P04150,8.327073097229,7.42,-0.907073097229004,0.822781603716618
PREDICTION,CHEMBL3937005,P04150,6.58071613311768,6.72,0.139283866882324,0.019399995573693
PREDICTION,CHEMBL3421892,P04150,8.29277896881104,7.58,-0.712778968811035,0.508053858379322
PREDICTION,CHEMBL2419306,P04150,6.08539772033691,6.64,0.554602279663086,0.307583688607491
PREDICTION,CHEMBL203350,P04150,5.98801946640015,7.78,1.79198053359985,3.21119423280082
PREDICTION,CHEMBL247604,P04150,6.93839168548584,8.32,1.38160831451416,1.90884153473466
PREDICTION,CHEMBL213621,P04150,7.61503744125366,8.7,1.08496255874634,1.1771437538814
PREDICTION,CHEMBL140336,P04150,7.55419015884399,9.1,1.54580984115601,2.38952806501475
PREDICTION,CHEMBL506844,P04150,7.32052278518677,6.69,-0.630522785186767,0.397558982639678
PREDICTION,CHEMBL2147553,P04150,8.45223999023438,8.2,-0.252239990234376,0.063625012673438
PREDICTION,CHEMBL311662,P04150,8.04807376861572,5.62,-2.42807376861572,5.89554222583976
PREDICTION,CHEMBL398171,P04150,7.69405269622803,6.18,-1.51405269622803,2.29235556695536
PREDICTION,CHEMBL238147,P04150,7.91510820388794,8.2,0.28489179611206,0.081163335491956
PREDICTION,CHEMBL386806,P04150,8.46178531646729,7.4,-1.06178531646728,1.12738805826553
PREDICTION,CHEMBL2426156,P04150,7.16573572158814,7.48,0.314264278411866,0.098762036685731
PREDICTION,CHEMBL391874,P04150,7.67067670822144,8.03,0.359323291778564,0.129113228014583
PREDICTION,CHEMBL4099639,P04150,8.53208637237549,7.08,-1.45208637237549,2.1085548328386
PREDICTION,CHEMBL1649687,P04150,5.47994709014893,6.93,1.45005290985107,2.10265344136757
PREDICTION,CHEMBL3261414,P04150,8.90182113647461,7.66,-1.24182113647461,1.54211973499509
PREDICTION,CHEMBL246834,P04150,6.91265344619751,5.04,-1.87265344619751,3.50683092955541
PREDICTION,CHEMBL206278,P04150,6.6666259765625,5.77,-0.8966259765625,0.803938141846658
PREDICTION,CHEMBL7781,P04150,8.06287574768066,8.82,0.757124252319336,0.573237133450114
PREDICTION,CHEMBL191423,P04150,7.94552659988403,7.54,-0.405526599884033,0.164451823213505
PREDICTION,CHEMBL3261420,P04150,7.37532472610474,5.82,-1.55532472610474,2.41903500363277
PREDICTION,CHEMBL4081430,P04150,6.03547191619873,5.37,-0.66547191619873,0.44285287124921
PREDICTION,CHEMBL583629,P04150,8.09946727752686,5.54,-2.55946727752686,6.55087274473073
PREDICTION,CHEMBL1253818,P04150,7.86953449249268,8.57,0.700465507507325,0.490651927207494
PREDICTION,CHEMBL474576,P04150,7.42375087738037,8.74,1.31624912261963,1.73251175279694
PREDICTION,CHEMBL457036,P04150,8.14318656921387,8.36,0.216813430786132,0.047008063769253
PREDICTION,CHEMBL1911651,P04150,6.5111403465271,6.92,0.4088596534729,0.16716621623798
PREDICTION,CHEMBL2419305,P04150,5.54438066482544,5.8,0.25561933517456,0.065341244515084
PREDICTION,CHEMBL231802,P04150,5.6130313873291,7.64,2.0269686126709,4.10860175675299
PREDICTION,CHEMBL1095228,P04150,6.49281072616577,5,-1.49281072616577,2.22848386415558
PREDICTION,CHEMBL370259,P04150,6.67550373077393,6.66,-0.015503730773926,0.00024036566791
PREDICTION,CHEMBL182610,P04150,7.29125547409058,7.92,0.628744525909424,0.395319678861066
PREDICTION,CHEMBL1940554,P04150,7.20480680465698,8.06,0.855193195343018,0.731355401361002
PREDICTION,CHEMBL1082837,P04150,6.93167400360107,6.92,-0.011674003601074,0.000136282360078
PREDICTION,CHEMBL4093329,P04150,5.99111795425415,5.25,-0.74111795425415,0.549255822117857
PREDICTION,CHEMBL1917255,P04150,7.45226192474365,6.83,-0.622261924743652,0.387209902985675
PREDICTION,CHEMBL3093442,P04150,6.67477512359619,7.26,0.585224876403808,0.342488155961853
PREDICTION,CHEMBL2314997,P04150,6.90745544433594,9.49,2.58254455566406,6.66953638199009
PREDICTION,CHEMBL416869,P04150,5.88777732849121,5.1,-0.787777328491211,0.62059311928475
PREDICTION,CHEMBL1254264,P04150,7.31521415710449,7.51,0.194785842895508,0.037941524592513
PREDICTION,CHEMBL137103,P04150,6.11855554580689,8.46,2.34144445419312,5.4823621320717
PREDICTION,CHEMBL3421874,P04150,7.77680492401123,7.96,0.18319507598877,0.033560435866531
PREDICTION,CHEMBL219016,P04150,7.22747611999512,7.29,0.062523880004883,0.003909235570865
PREDICTION,CHEMBL4077728,P04150,5.11650037765503,6.47,1.35349962234497,1.83196122768798
PREDICTION,CHEMBL1090477,P04150,7.29557180404663,6.28,-1.01557180404663,1.03138608917453
PREDICTION,CHEMBL3647449,P04150,7.05398082733154,8.03,0.976019172668456,0.952613425416418
PREDICTION,CHEMBL310180,P04150,6.98223924636841,7.68,0.697760753631592,0.486870069308527
PREDICTION,CHEMBL1800979,P04150,6.69694185256958,6.72,0.02305814743042,0.000531678162923
PREDICTION,CHEMBL65074,P04150,6.40086936950684,6.4,-0.000869369506836,7.55803339415543E-07
PREDICTION,CHEMBL1668084,P04150,7.64149570465088,7.77,0.128504295349121,0.016513353923174
PREDICTION,CHEMBL1682426,P04150,8.30111312866211,8.33,0.028886871337891,0.000834451335692
PREDICTION,CHEMBL3126945,P04150,7.56072378158569,7.46,-0.100723781585693,0.010145280176923
PREDICTION,CHEMBL266656,P04150,9.51044654846191,8.7,-0.810446548461915,0.656823607913831
PREDICTION,CHEMBL1672548,P04150,6.87247610092163,8.16,1.28752389907837,1.65771779069797
PREDICTION,CHEMBL3982975,P04150,9.0525074005127,7.29,-1.7625074005127,3.10643233686202
PREDICTION,CHEMBL3421879,P04150,8.31090450286865,8.62,0.309095497131347,0.095540026346875
PREDICTION,CHEMBL503957,P04150,6.3473014831543,8.22,1.8726985168457,3.5069997349961
PREDICTION,CHEMBL4086436,P04150,6.0439190864563,6.33,0.286080913543701,0.081842289093999
PREDICTION,CHEMBL1085110,P04150,5.98648691177368,8.2,2.21351308822632,4.89964019174921
PREDICTION,CHEMBL3264936,P04150,5.70467901229858,7.28,1.57532098770142,2.48163621429257
PREDICTION,CHEMBL1911271,P04150,7.40664339065552,8.66,1.25335660934448,1.5709027901875
PREDICTION,CHEMBL3667040,P04150,5.4145245552063,5.71,0.295475444793701,0.087305738476036
PREDICTION,CHEMBL2426110,P04150,6.43026971817017,8.23,1.79973028182983,3.2390290873353
PREDICTION,CHEMBL404183,P04150,9.10971450805664,8.41,-0.699714508056641,0.489600392784946
PREDICTION,CHEMBL1801010,P04150,7.20242404937744,7.24,0.037575950622559,0.001411952065189
PREDICTION,CHEMBL4085241,P04150,7.69840240478516,7.6,-0.098402404785157,0.009683033267502
PREDICTION,CHEMBL4083216,P04150,8.51172065734863,8.03,-0.481720657348633,0.2320547917164
PREDICTION,CHEMBL501080,P04150,6.22420263290405,7.96,1.73579736709595,3.01299249961722
PREDICTION,CHEMBL101914,P04150,7.36001539230347,5.22,-2.14001539230347,4.57966587929576
PREDICTION,CHEMBL3582119,P04150,7.04767894744873,8.1,1.05232105255127,1.10737959764261
PREDICTION,CHEMBL1940693,P04150,8.25809955596924,7.82,-0.438099555969238,0.191931220940443
PREDICTION,CHEMBL1911268,P04150,6.73516511917114,9.18,2.44483488082886,5.97721759451745
PREDICTION,CHEMBL1917248,P04150,7.5723352432251,7.35,-0.222335243225098,0.049432960379964
PREDICTION,CHEMBL2426626,P04150,7.59787797927856,6.54,-1.05787797927856,1.1191058190425
PREDICTION,CHEMBL233660,P04150,5.92733097076416,5.94,0.01266902923584,0.000160504301779
PREDICTION,CHEMBL3093448,P04150,7.42884254455566,6.83,-0.598842544555664,0.358612393169902
PREDICTION,CHEMBL209574,P04150,7.59244680404663,5.63,-1.96244680404663,3.85119745871284
PREDICTION,CHEMBL3233270,P04150,7.37724256515503,7.19,-0.187242565155029,0.035059778205835
PREDICTION,CHEMBL4097564,P04150,5.96184396743774,7.92,1.95815603256226,3.83437504785995
PREDICTION,CHEMBL214333,P04150,7.98636865615845,6.92,-1.06636865615845,1.13714211083717
PREDICTION,CHEMBL514481,P04150,6.51854848861694,4.49,-2.02854848861694,4.11500897067008
PREDICTION,CHEMBL272923,P04150,8.6375846862793,7.89,-0.747584686279297,0.558882863159315
PREDICTION,CHEMBL1766,P04150,7.50068044662476,5.07,-2.43068044662476,5.90820743360392
PREDICTION,CHEMBL553019,P04150,7.74837636947632,5.84,-1.90837636947632,3.64190036757561
PREDICTION,CHEMBL2204045,P04150,7.54790019989014,8.43,0.882099800109863,0.77810005735386
PREDICTION,CHEMBL247603,P04150,6.58444118499756,8.64,2.05555881500244,4.22532204193424
PREDICTION,CHEMBL256787,P04150,6.98120927810669,8.46,1.47879072189331,2.18682199915774
PREDICTION,CHEMBL227783,P04150,5.7953028678894,7.4,1.6046971321106,2.57505288580397
PREDICTION,CHEMBL1684357,P04150,7.41734743118286,7.48,0.062652568817139,0.003925344379386
PREDICTION,CHEMBL7844,P04150,8.00543022155762,7.7,-0.305430221557617,0.093287620240735
PREDICTION,CHEMBL99046,P04150,7.95342874526978,7.02,-0.933428745269776,0.871289222495908
PREDICTION,CHEMBL2426157,P04150,6.43731355667114,7.66,1.22268644332886,1.49496213870017
PREDICTION,CHEMBL2022652,P04150,8.74401569366455,6.26,-2.48401569366455,6.17033396637178
PREDICTION,CHEMBL386915,P04150,7.4972505569458,7.9,0.4027494430542,0.162207113880468
PREDICTION,CHEMBL2204057,P04150,7.08389711380005,5.21,-1.87389711380005,3.51149039310815
PREDICTION,CHEMBL537949,P04150,8.02376842498779,7.21,-0.813768424987793,0.662219049507113
PREDICTION,CHEMBL102720,P04150,7.66551399230957,8.15,0.48448600769043,0.234726691647811
PREDICTION,CHEMBL1929041,P04150,6.63818216323853,7.82,1.18181783676148,1.39669339928757
PREDICTION,CHEMBL386289,P04150,7.57040739059448,6.17,-1.40040739059448,1.96114085963165
PREDICTION,CHEMBL396029,P04150,6.51990413665772,7.19,0.670095863342286,0.449028466068443
PREDICTION,CHEMBL551944,P04150,7.64732837677002,8.7,1.05267162322998,1.10811754635364
PREDICTION,CHEMBL552769,P04150,7.65726613998413,8.55,0.89273386001587,0.796973744818835
PREDICTION,CHEMBL1940548,P04150,7.45084476470947,6.15,-1.30084476470947,1.69219710187204
PREDICTION,CHEMBL422241,P06186,7.01795291900635,7.9,0.882047080993653,0.778007053089423
PREDICTION,CHEMBL1910411,P06186,7.26190423965454,8.52,1.25809576034546,1.58280494219922
PREDICTION,CHEMBL27769,P06186,8.1568078994751,6.36,-1.7968078994751,3.22851862761611
PREDICTION,CHEMBL314384,P06186,6.74550008773804,6.2,-0.545500087738037,0.297570345722206
PREDICTION,CHEMBL314154,P06186,6.62256479263306,7.98,1.35743520736694,1.84263034219934
PREDICTION,CHEMBL85482,P06186,7.27598905563355,8.64,1.36401094436646,1.86052585635147
PREDICTION,CHEMBL315989,P06186,6.36337375640869,7.31,0.946626243591308,0.896101245055791
PREDICTION,CHEMBL87361,P06186,7.68559789657593,5.47,-2.21559789657593,4.90887403931168
PREDICTION,CHEMBL317824,P06211,6.48207139968872,6.09,-0.392071399688721,0.153719982453873
PREDICTION,CHEMBL99306,P06211,6.79132986068726,5.47,-1.32132986068726,1.7459126007438
PREDICTION,CHEMBL95803,P06211,6.21146488189697,6.42,0.208535118103027,0.043486895482244
PREDICTION,CHEMBL187673,P06211,6.09254360198975,6.77,0.677456398010254,0.458947171205027
PREDICTION,CHEMBL187207,P06211,6.74370241165161,6.82,0.076297588348389,0.00582132198778
PREDICTION,CHEMBL98565,P06211,6.31691551208496,6.6,0.283084487915039,0.08013682729812
PREDICTION,CHEMBL506297,P06401,6.72904825210571,5.55,-1.17904825210571,1.39015478079354
PREDICTION,CHEMBL3623004,P06401,7.93762445449829,6.18,-1.75762445449829,3.08924372305042
PREDICTION,CHEMBL1253986,P06401,6.73273849487305,7.95,1.21726150512695,1.48172557186394
